MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20190528,NC,59.46,31.21,9.33,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,NC,77.27,22.73,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,NC,92.51,7.49,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,NC,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,NC,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,NC,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,NC,97.46,2.54,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,NC,97.46,2.54,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,NC,94.87,5.13,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,NC,98.05,1.95,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,NC,98.05,1.95,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,NC,98.05,1.95,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,NC,98.05,1.95,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,NC,98.05,1.95,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190219,NC,99.54,0.46,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,2
20190212,NC,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,2
20190205,NC,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,2
20190129,NC,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,2
20190122,NC,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-22,2019-01-28,2
20190115,NC,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-15,2019-01-21,2
20190108,NC,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-08,2019-01-14,2
20190101,NC,100.00,0.00,0.00,0.00,0.00,0.00,2019-01-01,2019-01-07,2
20181225,NC,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,2
20181218,NC,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-18,2018-12-24,2
20181211,NC,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-11,2018-12-17,2
20181204,NC,100.00,0.00,0.00,0.00,0.00,0.00,2018-12-04,2018-12-10,2
20181127,NC,100.00,0.00,0.00,0.00,0.00,0.00,2018-11-27,2018-12-03,2
20181120,NC,100.00,0.00,0.00,0.00,0.00,0.00,2018-11-20,2018-11-26,2
20181113,NC,100.00,0.00,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,2
20181106,NC,100.00,0.00,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,2
20181030,NC,100.00,0.00,0.00,0.00,0.00,0.00,2018-10-30,2018-11-05,2
20181023,NC,100.00,0.00,0.00,0.00,0.00,0.00,2018-10-23,2018-10-29,2
20181016,NC,100.00,0.00,0.00,0.00,0.00,0.00,2018-10-16,2018-10-22,2
20181009,NC,99.50,0.50,0.00,0.00,0.00,0.00,2018-10-09,2018-10-15,2
20181002,NC,99.50,0.50,0.00,0.00,0.00,0.00,2018-10-02,2018-10-08,2
20180925,NC,100.00,0.00,0.00,0.00,0.00,0.00,2018-09-25,2018-10-01,2
20180918,NC,100.00,0.00,0.00,0.00,0.00,0.00,2018-09-18,2018-09-24,2
20180911,NC,89.57,9.55,0.88,0.00,0.00,0.00,2018-09-11,2018-09-17,2
20180904,NC,89.57,9.55,0.88,0.00,0.00,0.00,2018-09-04,2018-09-10,2
20180828,NC,98.89,1.11,0.00,0.00,0.00,0.00,2018-08-28,2018-09-03,2
20180821,NC,99.12,0.88,0.00,0.00,0.00,0.00,2018-08-21,2018-08-27,2
20180814,NC,99.12,0.88,0.00,0.00,0.00,0.00,2018-08-14,2018-08-20,2
20180807,NC,99.12,0.88,0.00,0.00,0.00,0.00,2018-08-07,2018-08-13,2
20180731,NC,91.22,8.78,0.00,0.00,0.00,0.00,2018-07-31,2018-08-06,2
20180724,NC,86.82,13.18,0.00,0.00,0.00,0.00,2018-07-24,2018-07-30,2
20180717,NC,81.74,18.26,0.00,0.00,0.00,0.00,2018-07-17,2018-07-23,2
20180710,NC,89.80,10.20,0.00,0.00,0.00,0.00,2018-07-10,2018-07-16,2
20180703,NC,93.42,6.58,0.00,0.00,0.00,0.00,2018-07-03,2018-07-09,2
20180626,NC,100.00,0.00,0.00,0.00,0.00,0.00,2018-06-26,2018-07-02,2
20180619,NC,100.00,0.00,0.00,0.00,0.00,0.00,2018-06-19,2018-06-25,2
20180612,NC,100.00,0.00,0.00,0.00,0.00,0.00,2018-06-12,2018-06-18,2
20180605,NC,100.00,0.00,0.00,0.00,0.00,0.00,2018-06-05,2018-06-11,2
20180529,NC,97.06,2.94,0.00,0.00,0.00,0.00,2018-05-29,2018-06-04,2
20180522,NC,96.88,3.12,0.00,0.00,0.00,0.00,2018-05-22,2018-05-28,2
20180515,NC,88.51,10.55,0.94,0.00,0.00,0.00,2018-05-15,2018-05-21,2
20180508,NC,88.51,10.55,0.94,0.00,0.00,0.00,2018-05-08,2018-05-14,2
20180501,NC,88.51,10.55,0.94,0.00,0.00,0.00,2018-05-01,2018-05-07,2
20180424,NC,88.42,10.64,0.94,0.00,0.00,0.00,2018-04-24,2018-04-30,2
20180417,NC,85.32,13.05,1.63,0.00,0.00,0.00,2018-04-17,2018-04-23,2
20180410,NC,71.11,27.24,1.66,0.00,0.00,0.00,2018-04-10,2018-04-16,2
20180403,NC,69.17,27.48,3.35,0.00,0.00,0.00,2018-04-03,2018-04-09,2
20180327,NC,69.47,30.53,0.00,0.00,0.00,0.00,2018-03-27,2018-04-02,2
20180320,NC,70.20,29.80,0.00,0.00,0.00,0.00,2018-03-20,2018-03-26,2
20180313,NC,70.20,29.31,0.49,0.00,0.00,0.00,2018-03-13,2018-03-19,2
20180306,NC,66.07,32.28,1.64,0.00,0.00,0.00,2018-03-06,2018-03-12,2
20180227,NC,66.07,32.28,1.64,0.00,0.00,0.00,2018-02-27,2018-03-05,2
20180220,NC,66.07,32.28,1.64,0.00,0.00,0.00,2018-02-20,2018-02-26,2
20180213,NC,63.55,34.80,1.64,0.00,0.00,0.00,2018-02-13,2018-02-19,2
20180206,NC,41.33,47.24,11.43,0.00,0.00,0.00,2018-02-06,2018-02-12,2
20180130,NC,38.65,47.97,13.38,0.00,0.00,0.00,2018-01-30,2018-02-05,2
20180123,NC,21.57,42.37,36.05,0.00,0.00,0.00,2018-01-23,2018-01-29,2
20180116,NC,21.57,43.09,35.34,0.00,0.00,0.00,2018-01-16,2018-01-22,2
20180109,NC,17.91,46.75,35.34,0.00,0.00,0.00,2018-01-09,2018-01-15,2
20180102,NC,15.67,48.99,35.34,0.00,0.00,0.00,2018-01-02,2018-01-08,2
20171226,NC,22.86,48.54,28.60,0.00,0.00,0.00,2017-12-26,2018-01-01,2
20171219,NC,24.63,48.67,26.70,0.00,0.00,0.00,2017-12-19,2017-12-25,2
20171212,NC,27.75,50.32,21.93,0.00,0.00,0.00,2017-12-12,2017-12-18,2
20171205,NC,27.75,50.32,21.93,0.00,0.00,0.00,2017-12-05,2017-12-11,2
20171128,NC,27.79,50.28,21.93,0.00,0.00,0.00,2017-11-28,2017-12-04,2
20171121,NC,39.87,46.49,13.64,0.00,0.00,0.00,2017-11-21,2017-11-27,2
20171114,NC,43.18,43.33,13.49,0.00,0.00,0.00,2017-11-14,2017-11-20,2
20171107,NC,54.00,32.51,13.49,0.00,0.00,0.00,2017-11-07,2017-11-13,2
20171031,NC,56.38,35.20,8.42,0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,NC,55.65,34.37,9.98,0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,NC,57.54,31.90,10.57,0.00,0.00,0.00,2017-10-17,2017-10-23,2
20171010,NC,57.54,31.90,10.57,0.00,0.00,0.00,2017-10-10,2017-10-16,2
20171003,NC,64.07,35.93,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,2
20170926,NC,84.27,15.73,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,2
20170919,NC,84.36,15.64,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,2
20170912,NC,88.36,11.64,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,2
20170905,NC,88.36,11.64,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,2
20170829,NC,74.31,25.69,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,2
20170822,NC,74.43,25.57,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,2
20170815,NC,72.19,27.81,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,2
20170808,NC,64.72,35.28,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,2
20170801,NC,64.72,35.28,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,2
20170725,NC,97.34,2.66,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,2
20170718,NC,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,2
20170711,NC,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,2
20170704,NC,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,NC,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,NC,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,NC,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,NC,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,2
20170530,NC,99.99,0.01,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,2
20170523,NC,99.99,0.01,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,2
20170516,NC,96.10,3.90,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,2
20170509,NC,96.10,3.90,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,2
20170502,NC,95.08,4.67,0.25,0.00,0.00,0.00,2017-05-02,2017-05-08,2
20170425,NC,68.70,26.42,4.64,0.24,0.00,0.00,2017-04-25,2017-05-01,2
20170418,NC,43.48,21.80,30.09,4.64,0.00,0.00,2017-04-18,2017-04-24,2
20170411,NC,43.48,21.80,30.09,4.64,0.00,0.00,2017-04-11,2017-04-17,2
20170404,NC,43.48,20.47,30.97,5.09,0.00,0.00,2017-04-04,2017-04-10,2
20170328,NC,33.59,27.24,25.83,13.35,0.00,0.00,2017-03-28,2017-04-03,2
20170321,NC,33.63,27.56,23.90,10.18,4.74,0.00,2017-03-21,2017-03-27,2
20170314,NC,34.09,26.73,23.41,11.03,4.74,0.00,2017-03-14,2017-03-20,2
20170307,NC,16.30,57.18,10.75,11.03,4.74,0.00,2017-03-07,2017-03-13,2
20170228,NC,18.08,55.41,10.75,11.03,4.74,0.00,2017-02-28,2017-03-06,2
20170221,NC,28.64,54.85,6.83,9.67,0.01,0.00,2017-02-21,2017-02-27,2
20170214,NC,29.97,57.61,9.50,2.92,0.01,0.00,2017-02-14,2017-02-20,2
20170207,NC,72.76,14.82,9.51,2.90,0.01,0.00,2017-02-07,2017-02-13,2
20170131,NC,72.76,14.82,9.51,2.90,0.01,0.00,2017-01-31,2017-02-06,2
20170124,NC,72.76,14.82,9.51,2.90,0.01,0.00,2017-01-24,2017-01-30,2
20170117,NC,59.00,14.11,14.48,10.84,1.57,0.00,2017-01-17,2017-01-23,2
20170110,NC,59.00,14.10,14.49,10.84,1.57,0.00,2017-01-10,2017-01-16,2
20170103,NC,57.09,16.01,14.49,10.84,1.57,0.00,2017-01-03,2017-01-09,2
20161227,NC,37.95,28.72,20.68,8.20,4.45,0.00,2016-12-27,2017-01-02,2
20161220,NC,37.95,28.72,20.68,8.20,4.45,0.00,2016-12-20,2016-12-26,2
20161213,NC,47.93,18.74,20.68,8.20,4.46,0.00,2016-12-13,2016-12-19,2
20161206,NC,47.93,18.74,20.68,8.20,4.46,0.00,2016-12-06,2016-12-12,2
20161129,NC,48.11,19.27,14.57,5.29,8.29,4.46,2016-11-29,2016-12-05,2
20161122,NC,48.11,19.27,14.57,5.29,9.00,3.75,2016-11-22,2016-11-28,2
20161115,NC,58.76,11.48,11.73,5.33,8.99,3.71,2016-11-15,2016-11-21,2
20161108,NC,69.84,5.29,10.74,5.56,7.68,0.90,2016-11-08,2016-11-14,2
20161101,NC,71.68,9.21,7.10,6.58,5.43,0.00,2016-11-01,2016-11-07,2
20161025,NC,71.68,9.21,7.56,8.93,2.62,0.00,2016-10-25,2016-10-31,2
20161018,NC,77.95,3.80,7.91,8.25,2.10,0.00,2016-10-18,2016-10-24,2
20161011,NC,77.91,3.84,13.71,4.55,0.00,0.00,2016-10-11,2016-10-17,2
20161004,NC,77.91,3.89,13.66,4.55,0.00,0.00,2016-10-04,2016-10-10,2
20160927,NC,66.16,16.33,16.58,0.93,0.00,0.00,2016-09-27,2016-10-03,2
20160920,NC,52.77,32.08,14.22,0.93,0.00,0.00,2016-09-20,2016-09-26,2
20160913,NC,52.69,43.06,3.44,0.82,0.00,0.00,2016-09-13,2016-09-19,2
20160906,NC,87.32,8.48,3.38,0.82,0.00,0.00,2016-09-06,2016-09-12,2
20160830,NC,76.30,19.50,3.38,0.82,0.00,0.00,2016-08-30,2016-09-05,2
20160823,NC,86.57,9.22,3.38,0.82,0.00,0.00,2016-08-23,2016-08-29,2
20160816,NC,88.96,6.59,3.09,1.36,0.00,0.00,2016-08-16,2016-08-22,2
20160809,NC,88.86,5.76,4.01,1.36,0.00,0.00,2016-08-09,2016-08-15,2
20160802,NC,83.47,6.45,4.71,5.37,0.00,0.00,2016-08-02,2016-08-08,2
20160726,NC,83.47,6.45,4.71,5.37,0.00,0.00,2016-07-26,2016-08-01,2
20160719,NC,83.59,6.90,4.15,5.37,0.00,0.00,2016-07-19,2016-07-25,2
20160712,NC,83.67,6.01,3.20,7.12,0.00,0.00,2016-07-12,2016-07-18,2
20160705,NC,83.25,5.54,4.10,7.10,0.00,0.00,2016-07-05,2016-07-11,2
20160628,NC,72.56,16.51,8.79,2.15,0.00,0.00,2016-06-28,2016-07-04,2
20160621,NC,71.91,17.16,8.85,2.07,0.00,0.00,2016-06-21,2016-06-27,2
20160614,NC,81.54,7.54,10.92,0.00,0.00,0.00,2016-06-14,2016-06-20,2
20160607,NC,86.06,3.02,10.92,0.00,0.00,0.00,2016-06-07,2016-06-13,2
20160531,NC,86.06,3.02,10.92,0.00,0.00,0.00,2016-05-31,2016-06-06,2
20160524,NC,86.83,6.02,7.15,0.00,0.00,0.00,2016-05-24,2016-05-30,2
20160517,NC,78.24,8.36,13.40,0.00,0.00,0.00,2016-05-17,2016-05-23,2
20160510,NC,78.24,8.36,13.40,0.00,0.00,0.00,2016-05-10,2016-05-16,2
20160503,NC,25.98,60.62,13.40,0.00,0.00,0.00,2016-05-03,2016-05-09,2
20160426,NC,15.53,84.47,0.00,0.00,0.00,0.00,2016-04-26,2016-05-02,2
20160419,NC,15.53,84.47,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25,2
20160412,NC,59.35,40.65,0.00,0.00,0.00,0.00,2016-04-12,2016-04-18,2
20220405,ND,45.73,12.67,17.67,16.87,7.06,0.00,2022-04-05,2022-04-11,2
20220329,ND,45.73,12.67,17.67,16.87,7.06,0.00,2022-03-29,2022-04-04,2
20220322,ND,48.35,14.81,14.97,14.81,7.06,0.00,2022-03-22,2022-03-28,2
20220315,ND,48.35,14.81,14.97,16.52,5.35,0.00,2022-03-15,2022-03-21,2
20220308,ND,48.35,14.81,14.97,16.52,5.35,0.00,2022-03-08,2022-03-14,2
20220301,ND,48.37,14.79,14.97,16.52,5.35,0.00,2022-03-01,2022-03-07,2
20220222,ND,20.35,38.61,19.17,16.50,5.37,0.00,2022-02-22,2022-02-28,2
20220215,ND,19.47,39.49,19.17,16.50,5.37,0.00,2022-02-15,2022-02-21,2
20220208,ND,19.47,28.30,25.96,19.23,7.04,0.00,2022-02-08,2022-02-14,2
20220201,ND,19.47,28.30,25.96,19.23,7.04,0.00,2022-02-01,2022-02-07,2
20220125,ND,19.47,26.02,27.00,18.97,8.54,0.00,2022-01-25,2022-01-31,2
20220118,ND,19.47,26.02,27.21,19.08,8.21,0.00,2022-01-18,2022-01-24,2
20220111,ND,19.50,25.99,32.32,13.97,8.21,0.00,2022-01-11,2022-01-17,2
20220104,ND,20.02,25.95,32.03,13.80,8.21,0.00,2022-01-04,2022-01-10,2
20211228,ND,14.23,31.83,23.52,22.20,8.21,0.00,2021-12-28,2022-01-03,2
20211221,ND,9.86,25.69,30.71,25.45,8.29,0.00,2021-12-21,2021-12-27,2
20211214,ND,7.62,25.69,28.81,29.11,8.78,0.00,2021-12-14,2021-12-20,2
20211207,ND,7.62,22.91,26.62,34.07,8.78,0.00,2021-12-07,2021-12-13,2
20211130,ND,7.62,22.91,26.62,34.07,8.78,0.00,2021-11-30,2021-12-06,2
20211123,ND,7.62,21.14,29.63,32.84,8.78,0.00,2021-11-23,2021-11-29,2
20211116,ND,7.62,21.14,29.63,32.84,8.78,0.00,2021-11-16,2021-11-22,2
20211109,ND,7.62,15.45,31.94,36.21,8.78,0.00,2021-11-09,2021-11-15,2
20211102,ND,7.62,15.45,31.94,36.21,8.78,0.00,2021-11-02,2021-11-08,2
20211026,ND,6.24,16.83,27.05,41.10,8.78,0.00,2021-10-26,2021-11-01,2
20211019,ND,6.50,16.44,28.53,39.65,8.88,0.00,2021-10-19,2021-10-25,2
20211012,ND,0.32,9.70,15.54,28.14,45.88,0.43,2021-10-12,2021-10-18,2
20211005,ND,0.24,0.11,11.43,29.62,58.17,0.43,2021-10-05,2021-10-11,2
20210928,ND,0.24,0.11,7.56,33.46,58.19,0.43,2021-09-28,2021-10-04,2
20210921,ND,0.24,0.12,7.56,39.75,51.90,0.43,2021-09-21,2021-09-27,2
20210914,ND,0.24,0.12,7.56,31.97,58.25,1.86,2021-09-14,2021-09-20,2
20210907,ND,0.24,0.12,4.84,35.82,55.14,3.84,2021-09-07,2021-09-13,2
20210831,ND,0.00,0.25,4.96,30.10,59.06,5.63,2021-08-31,2021-09-06,2
20210824,ND,0.00,0.00,0.26,26.38,59.98,13.38,2021-08-24,2021-08-30,2
20210817,ND,0.00,0.00,0.23,25.24,58.85,15.69,2021-08-17,2021-08-23,2
20210810,ND,0.00,0.00,3.83,22.38,59.78,14.02,2021-08-10,2021-08-16,2
20210803,ND,0.00,0.00,2.19,37.61,46.47,13.73,2021-08-03,2021-08-09,2
20210727,ND,0.00,0.00,2.22,45.50,41.91,10.37,2021-07-27,2021-08-02,2
20210720,ND,0.00,0.00,3.30,48.11,40.38,8.21,2021-07-20,2021-07-26,2
20210713,ND,0.00,0.00,8.42,43.81,40.00,7.77,2021-07-13,2021-07-19,2
20210706,ND,0.00,0.00,8.39,39.73,40.10,11.78,2021-07-06,2021-07-12,2
20210629,ND,0.00,0.00,9.11,30.12,43.09,17.68,2021-06-29,2021-07-05,2
20210622,ND,0.00,0.00,6.67,29.77,45.87,17.68,2021-06-22,2021-06-28,2
20210615,ND,0.00,0.00,6.54,28.96,46.82,17.68,2021-06-15,2021-06-21,2
20210608,ND,0.00,0.91,6.81,25.00,49.59,17.68,2021-06-08,2021-06-14,2
20210601,ND,0.00,1.14,5.88,16.28,59.03,17.68,2021-06-01,2021-06-07,2
20210525,ND,0.00,1.14,5.87,16.28,59.03,17.68,2021-05-25,2021-05-31,2
20210518,ND,0.00,2.16,4.85,8.01,68.24,16.74,2021-05-18,2021-05-24,2
20210511,ND,0.00,2.16,4.85,8.01,84.98,0.00,2021-05-11,2021-05-17,2
20210504,ND,0.00,2.16,4.85,8.01,84.98,0.00,2021-05-04,2021-05-10,2
20210427,ND,0.00,2.16,4.85,10.34,82.65,0.00,2021-04-27,2021-05-03,2
20210420,ND,0.00,2.16,4.85,17.14,75.85,0.00,2021-04-20,2021-04-26,2
20210413,ND,0.00,2.16,4.80,17.19,75.85,0.00,2021-04-13,2021-04-19,2
20210406,ND,0.00,0.00,5.72,23.98,70.30,0.00,2021-04-06,2021-04-12,2
20210330,ND,0.00,0.00,15.46,37.61,46.93,0.00,2021-03-30,2021-04-05,2
20210323,ND,0.00,0.00,15.46,57.04,27.49,0.00,2021-03-23,2021-03-29,2
20210316,ND,0.00,0.00,19.89,63.22,16.89,0.00,2021-03-16,2021-03-22,2
20210309,ND,0.00,0.00,19.89,80.11,0.00,0.00,2021-03-09,2021-03-15,2
20210302,ND,0.00,7.38,23.91,68.72,0.00,0.00,2021-03-02,2021-03-08,2
20210223,ND,0.00,8.90,23.36,67.74,0.00,0.00,2021-02-23,2021-03-01,2
20210216,ND,0.00,8.90,32.86,58.25,0.00,0.00,2021-02-16,2021-02-22,2
20210209,ND,0.00,8.90,32.86,58.25,0.00,0.00,2021-02-09,2021-02-15,2
20210202,ND,0.00,8.90,32.86,58.25,0.00,0.00,2021-02-02,2021-02-08,2
20210126,ND,0.00,8.90,32.86,58.25,0.00,0.00,2021-01-26,2021-02-01,2
20210119,ND,0.00,12.28,31.11,56.61,0.00,0.00,2021-01-19,2021-01-25,2
20210112,ND,0.00,14.88,22.75,62.37,0.00,0.00,2021-01-12,2021-01-18,2
20210105,ND,0.00,14.89,22.74,62.37,0.00,0.00,2021-01-05,2021-01-11,2
20201229,ND,0.00,16.32,24.24,52.62,6.82,0.00,2020-12-29,2021-01-04,2
20201222,ND,0.00,18.59,21.97,52.62,6.82,0.00,2020-12-22,2020-12-28,2
20201215,ND,0.00,18.59,21.97,52.62,6.82,0.00,2020-12-15,2020-12-21,2
20201208,ND,0.00,18.71,21.84,52.62,6.82,0.00,2020-12-08,2020-12-14,2
20201201,ND,0.00,23.44,21.83,47.91,6.82,0.00,2020-12-01,2020-12-07,2
20201124,ND,8.18,26.75,18.29,46.78,0.00,0.00,2020-11-24,2020-11-30,2
20201117,ND,8.18,26.75,18.29,46.78,0.00,0.00,2020-11-17,2020-11-23,2
20201110,ND,8.25,26.68,18.29,46.78,0.00,0.00,2020-11-10,2020-11-16,2
20201103,ND,8.25,26.68,24.81,40.26,0.00,0.00,2020-11-03,2020-11-09,2
20201027,ND,8.23,26.70,24.81,40.26,0.00,0.00,2020-10-27,2020-11-02,2
20201020,ND,8.27,35.47,33.51,22.75,0.00,0.00,2020-10-20,2020-10-26,2
20201013,ND,8.27,35.47,35.64,20.61,0.00,0.00,2020-10-13,2020-10-19,2
20201006,ND,13.88,31.02,35.72,19.37,0.00,0.00,2020-10-06,2020-10-12,2
20200929,ND,15.13,33.03,37.90,13.94,0.00,0.00,2020-09-29,2020-10-05,2
20200922,ND,24.59,39.85,26.73,8.83,0.00,0.00,2020-09-22,2020-09-28,2
20200915,ND,36.94,29.73,30.32,3.01,0.00,0.00,2020-09-15,2020-09-21,2
20200908,ND,38.57,37.33,22.90,1.20,0.00,0.00,2020-09-08,2020-09-14,2
20200901,ND,39.18,42.93,16.69,1.20,0.00,0.00,2020-09-01,2020-09-07,2
20200825,ND,38.99,44.56,15.25,1.20,0.00,0.00,2020-08-25,2020-08-31,2
20200818,ND,43.71,43.73,11.35,1.20,0.00,0.00,2020-08-18,2020-08-24,2
20200811,ND,45.89,42.77,11.34,0.00,0.00,0.00,2020-08-11,2020-08-17,2
20200804,ND,51.30,36.77,11.92,0.00,0.00,0.00,2020-08-04,2020-08-10,2
20200728,ND,51.30,36.77,11.92,0.00,0.00,0.00,2020-07-28,2020-08-03,2
20200721,ND,47.80,42.56,9.64,0.00,0.00,0.00,2020-07-21,2020-07-27,2
20200714,ND,28.40,64.74,6.85,0.00,0.00,0.00,2020-07-14,2020-07-20,2
20200707,ND,28.84,53.51,17.64,0.00,0.00,0.00,2020-07-07,2020-07-13,2
20200630,ND,29.41,17.81,52.07,0.71,0.00,0.00,2020-06-30,2020-07-06,2
20200623,ND,31.37,15.81,52.11,0.71,0.00,0.00,2020-06-23,2020-06-29,2
20200616,ND,36.81,27.01,36.18,0.00,0.00,0.00,2020-06-16,2020-06-22,2
20200609,ND,43.14,25.66,31.21,0.00,0.00,0.00,2020-06-09,2020-06-15,2
20200602,ND,39.67,29.12,31.21,0.00,0.00,0.00,2020-06-02,2020-06-08,2
20200526,ND,43.25,40.55,16.20,0.00,0.00,0.00,2020-05-26,2020-06-01,2
20200519,ND,43.25,40.55,16.20,0.00,0.00,0.00,2020-05-19,2020-05-25,2
20200512,ND,54.49,45.51,0.00,0.00,0.00,0.00,2020-05-12,2020-05-18,2
20200505,ND,51.57,48.43,0.00,0.00,0.00,0.00,2020-05-05,2020-05-11,2
20200428,ND,58.68,41.32,0.00,0.00,0.00,0.00,2020-04-28,2020-05-04,2
20200421,ND,66.79,33.21,0.00,0.00,0.00,0.00,2020-04-21,2020-04-27,2
20200414,ND,94.68,5.32,0.00,0.00,0.00,0.00,2020-04-14,2020-04-20,2
20200407,ND,94.68,5.32,0.00,0.00,0.00,0.00,2020-04-07,2020-04-13,2
20200331,ND,94.85,5.15,0.00,0.00,0.00,0.00,2020-03-31,2020-04-06,2
20200324,ND,94.85,5.15,0.00,0.00,0.00,0.00,2020-03-24,2020-03-30,2
20200317,ND,100.00,0.00,0.00,0.00,0.00,0.00,2020-03-17,2020-03-23,2
20200310,ND,100.00,0.00,0.00,0.00,0.00,0.00,2020-03-10,2020-03-16,2
20200303,ND,100.00,0.00,0.00,0.00,0.00,0.00,2020-03-03,2020-03-09,2
20200225,ND,100.00,0.00,0.00,0.00,0.00,0.00,2020-02-25,2020-03-02,2
20200218,ND,100.00,0.00,0.00,0.00,0.00,0.00,2020-02-18,2020-02-24,2
20200211,ND,100.00,0.00,0.00,0.00,0.00,0.00,2020-02-11,2020-02-17,2
20200204,ND,100.00,0.00,0.00,0.00,0.00,0.00,2020-02-04,2020-02-10,2
20200128,ND,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-28,2020-02-03,2
20200121,ND,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-21,2020-01-27,2
20200114,ND,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-14,2020-01-20,2
20200107,ND,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-07,2020-01-13,2
20191231,ND,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-31,2020-01-06,2
20191224,ND,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-24,2019-12-30,2
20191217,ND,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-17,2019-12-23,2
20191210,ND,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-10,2019-12-16,2
20191203,ND,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-03,2019-12-09,2
20191126,ND,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-26,2019-12-02,2
20191119,ND,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-19,2019-11-25,2
20191112,ND,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-12,2019-11-18,2
20191105,ND,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,2
20191029,ND,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,2
20191022,ND,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,2
20191015,ND,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,2
20191008,ND,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,2
20191001,ND,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,2
